      TNOW              PSI               THETA             PHI               OMEGA1            OMEGA2            OMEGA3            VCX               VCY               VCZ               XC                YC                ZC                XP                YP                ZP                VPX               VPY               VPZ               OMEGAX            OMEGAY            OMEGAZ            FX/WGT            FY/WGT            FZ/WGT            FN/WGT            FT/WGT            XMU               VS                ALPHA             MODE  
         6.5750000      -321.2432730         1.4783121       312.9943484         5.8016638        -1.1784151        -1.8986419        -0.0485340        -0.0184230        -0.2704413         0.0865379         0.1388762         0.0093320         0.1200038         0.1713252         0.0000000        -0.0022909         0.0357182         0.0000000         5.8016638         1.7816984        -1.3487232         0.0042406        -0.0661164         0.2651122         0.2651122         0.0662522         0.2499025         0.0357916        -1.5067455      sliding
         6.5800000      -321.3931773         1.5091481       313.1379056         6.5181707        -1.1892292        -2.7522058        -0.0446532        -0.0290395        -0.3049689         0.0862969         0.1389800         0.0078918         0.1243743         0.1661679         0.0000000        -0.0022850         0.0224008         0.0000000         6.5181707         2.6737101        -1.3565313         0.0089130        -0.0873783         0.3516733         0.3516733         0.0878317         0.2497538         0.0225171        -1.4691429      sliding
         6.5850000      -321.8773729         1.5429991       313.6156977         6.8571060        -1.1817819        -5.9688050        -0.0247821        -0.0484266        -0.3217783         0.0860389         0.1390702         0.0063055         0.1325326         0.1454266         0.0000000         0.0010231        -0.0051889         0.0000000         6.8571060         5.9336531        -1.3472203        -0.0721466         0.3659241         1.5183081         1.5183081         0.3729686         0.2456475         0.0052888         1.7654624      sliding
         6.5900000      -326.4074007         1.5551082       318.1400902        -5.8869105        -1.0204902       -10.5485755         0.0046728         0.0334586         0.2764660         0.0858920         0.1391841         0.0057371         0.0711977         0.1837889         0.0000000        -0.0000551        -0.0003150         0.0000000        -5.8869105        10.5312685        -1.1858451         0.1001632         0.5722984         7.6304058         7.6304058         0.5809975         0.0761424         0.0003198         1.3975320      sliding
         6.5950000      -327.4998956         1.5213974       319.2268635        -6.7326868        -1.0748380        -3.3898036        -0.0342989         0.0342506         0.3153854         0.0858751         0.1394034         0.0073184         0.1186278         0.1728939         0.0000000        -0.0005589        -0.0150217         0.0000000        -6.7326868         3.3325941        -1.2409115         0.0040966         0.1101127         0.4417297         0.4417297         0.1101889         0.2494486         0.0150321         1.5336098      sliding
         6.6000000      -327.7085008         1.4893860       319.4296598        -6.0430000        -1.0784743        -2.1116665        -0.0409194         0.0303203         0.2820975         0.0858805         0.1396525         0.0088154         0.1247239         0.1655441         0.0000000        -0.0005054        -0.0229514         0.0000000        -6.0430000         2.0169706        -1.2466241         0.0014368         0.0652508         0.2613142         0.2613142         0.0652667         0.2497632         0.0229570         1.5487803      sliding
         6.6050000      -327.8056515         1.4610928       319.5209752        -5.2684354        -1.0807994        -1.6199201        -0.0437315         0.0291812         0.2449743         0.0858997         0.1399106         0.0101337         0.1269098         0.1618261         0.0000000        -0.0006493        -0.0242075         0.0000000        -5.2684354         1.4918523        -1.2516570         0.0015490         0.0577487         0.2312749         0.2312749         0.0577695         0.2497871         0.0242162         1.5439797      sliding
         6.6100000      -327.8668891         1.4367389       319.5763487        -4.4705319        -1.0840056        -1.3729969        -0.0454239         0.0292204         0.2070348         0.0859317         0.1401752         0.0112639         0.1280356         0.1594617         0.0000000        -0.0008690        -0.0211352         0.0000000        -4.4705319         1.2157939        -1.2577892         0.0022858         0.0555964         0.2228221         0.2228221         0.0556434         0.2497211         0.0211531         1.5297050      sliding
         6.6150000      -327.9120241         1.4164082       319.6155829        -3.6600331        -1.0892708        -1.2324017        -0.0466100         0.0298471         0.1688498         0.0859762         0.1404449         0.0122037         0.1287429         0.1577455         0.0000000        -0.0010298        -0.0148187         0.0000000        -3.6600331         1.0502400        -1.2658281         0.0038079         0.0547962         0.2202106         0.2202106         0.0549283         0.2494354         0.0148544         1.5014161      sliding
         6.6200000      -327.9486573         1.4001537       319.6462640        -2.8404611        -1.0993253        -1.1467352        -0.0474510         0.0307905         0.1305980         0.0860336         0.1407188         0.0129523         0.1292588         0.1563884         0.0000000        -0.0009063        -0.0059999         0.0000000        -2.8404611         0.9433971        -1.2780922         0.0080999         0.0536205         0.2198410         0.2198410         0.0542288         0.2466728         0.0060680         1.4208700      sliding
         6.6250000      -327.9803941         1.3880038       319.6719562        -2.0242949        -1.1183733        -1.0924805        -0.0479294         0.0297965         0.0928209         0.0861020         0.1409945         0.0135102         0.1296845         0.1552459         0.0000000        -0.0001638         0.0024480         0.0000000        -2.0242949         0.8709860        -1.2983282         0.0037862        -0.0565946         0.2450068         0.2450068         0.0567211         0.2315084         0.0024535        -1.5039955      sliding
